"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"082065","San Mauro Castelverde","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",765,"p","dato provvisorio"
"082065","San Mauro Castelverde","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",777,"p","dato provvisorio"
"082065","San Mauro Castelverde","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1542,"p","dato provvisorio"
"065123","San Mauro Cilento","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",440,"p","dato provvisorio"
"065123","San Mauro Cilento","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",408,"p","dato provvisorio"
"065123","San Mauro Cilento","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",848,"p","dato provvisorio"
"023074","San Mauro di Saline","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",293,"p","dato provvisorio"
"023074","San Mauro di Saline","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",264,"p","dato provvisorio"
"023074","San Mauro di Saline","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",557,"p","dato provvisorio"
"077026","San Mauro Forte","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",710,"p","dato provvisorio"
"077026","San Mauro Forte","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",735,"p","dato provvisorio"
"077026","San Mauro Forte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1445,"p","dato provvisorio"
"065124","San Mauro la Bruca","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",279,"p","dato provvisorio"
